track_name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,track_id,track_genre_num
Remember the Name (feat. Styles of Beyond) - 9306,67.0,70.56410256410255,83.75010306647592,88.52695915853312,9.859307359307358,5.85244004029359,0.00029226069246435845,6.622176591375769,88.53118712273643,34.8676100783985,rock,9306,100.0
Warriors - 9307,75.0,37.43589743589744,85.35503115867583,83.60892637164787,6.98051948051948,9.677780804359726,0.30549898167006106,22.792607802874745,31.08651911468813,32.08503854182075,rock,9307,100.0
Superheroes - 9308,75.0,50.256410256410255,88.76550335460064,88.6240879370795,4.285714285714286,0.2178436182623174,0.0,6.067761806981519,64.38631790744468,68.61758953371793,rock,9308,100.0
Remind Me - 9309,0.0,76.3076923076923,74.62207454208894,88.11949208755804,15.367965367965365,24.7984191001172,0.0,10.369609856262834,66.59959758551308,42.73581184359745,rock,9309,100.0
Someday - 9310,76.0,59.07692307692307,68.10205416752682,81.24230076755424,3.6796536796536796,3.1214881037424385,0.0,31.62217659137577,21.42857142857143,49.7201814506188,rock,9310,100.0
Fight Song - 9311,77.0,57.84615384615385,71.61283436921411,86.57253861461196,13.96103896103896,5.511071048224696,0.0,14.373716632443532,33.19919517102616,72.28604769653042,rock,9311,100.0
More Than A Woman - SG's Paradise Edit - 9312,2.0,69.64102564102565,76.42761864581384,88.31138065005212,3.41991341991342,0.469854256524942,23.421588594704684,3.039014373716633,51.40845070422536,43.311062899594035,rock,9312,100.0
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack - 9313",9.0,61.64102564102564,70.50944630582667,83.60418838245049,4.1017316017316015,17.56942867983474,0.00855397148676171,57.08418891170431,67.7062374245473,43.62210936344361,rock,9313,100.0
More Than A Woman - SG's Paradise Edit - 9314,0.0,69.64102564102565,76.42761864581384,88.31138065005212,3.41991341991342,0.469854256524942,23.421588594704684,3.039014373716633,51.40845070422536,43.311062899594035,rock,9314,100.0
Pompeii - 9315,1.0,69.74358974358975,71.31191035192663,83.29385009002179,4.48051948051948,9.215928638619458,0.0,23.20328542094456,57.44466800804829,52.36263826570024,rock,9315,100.0
Snakes - 9316,0.0,65.12820512820514,81.44301893393856,87.19558419406803,3.9177489177489178,5.782158188985289,0.0,12.320328542094456,48.8933601609658,56.693456930131646,rock,9316,100.0
Christmas Time - 9317,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9317,100.0
Merry Christmas - 9318,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9318,100.0
Merry Christmas - 9319,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9319,100.0
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack - 9320",0.0,61.64102564102564,70.50944630582667,83.60418838245049,4.1017316017316015,17.56942867983474,0.00855397148676171,57.08418891170431,67.7062374245473,43.62210936344361,rock,9320,100.0
Merry Christmas - 9321,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9321,100.0
Merry Christmas - 9322,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9322,100.0
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack - 9323",0.0,61.64102564102564,70.50944630582667,83.60418838245049,4.1017316017316015,17.56942867983474,0.00855397148676171,57.08418891170431,67.7062374245473,43.62210936344361,rock,9323,100.0
Merry Christmas - 9324,1.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9324,100.0
Summer Of '69 - 9325,0.0,51.282051282051285,91.07258748713801,88.1929309201175,4.523809523809523,1.665649755213332,0.0,11.60164271047228,74.84909456740444,57.046003648735265,rock,9325,100.0
Summer Of '69 - 9326,0.0,51.282051282051285,91.07258748713801,88.1929309201175,4.523809523809523,1.665649755213332,0.0,11.60164271047228,74.84909456740444,57.046003648735265,rock,9326,100.0
Animals - 9327,4.0,58.35897435897436,96.58952780407519,91.11627025490381,6.417748917748917,0.07798273415879704,2.6069246435845215,21.04722792607803,82.49496981891348,31.636753611754845,rock,9327,100.0
