track_id,track_name,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre_num,Cluster_Labels
2108,Take Me Home for Christmas - 2108,country,1.0,71.17948717948718,77.1297746861513,87.33535487539088,3.517316017316017,16.364596943120997,0.0,8.480492813141684,66.70020120724347,38.22666535180711,22.22222222222222,34
6279,Mistletoe - 6279,pop,0.0,63.8974358974359,66.99866610413937,81.13569601061309,5.746753246753246,47.69022209767832,0.0,7.31006160164271,82.79678068410463,66.54339858323883,66.66666666666666,9
2657,Made For You - 2657,country,70.0,59.58974358974359,44.22874879605316,82.2088505638207,2.9004329004329,77.30900229189119,0.00280040733197556,9.856262833675565,33.903420523138834,33.744637838370885,22.22222222222222,37
9194,Fool To Cry - Remastered 2009 - 9194,rock,0.0,39.38461538461539,44.930904836390624,80.86326163176348,4.653679653679653,90.36134610629007,5.712830957230142,10.164271047227926,27.162977867203224,55.523231924790025,100.0,18
4869,Grrrls - 4869,hip-hop,0.0,91.17948717948718,45.03121284215312,80.31128589026817,31.709956709956707,3.1415686326876675,0.0,4.425051334702259,91.64989939637827,56.67907565373173,44.44444444444444,12
9715,Infinity - 9715,rock,0.0,68.82051282051283,67.50020613295185,81.94352316876717,4.805194805194805,15.05936256168111,0.005254582484725051,29.67145790554415,49.59758551307847,50.112584849530755,100.0,29
4147,Real As It Gets - 4147,hip-hop,8.0,79.8974358974359,70.71006231735166,84.43096749739411,17.640692640692638,0.4718623094194649,0.0,8.429158110882957,19.71830985915493,57.52716006771526,44.44444444444444,30
9921,arms - 9921,rock,0.0,47.48717948717949,75.72546260547638,81.2257178053634,6.861471861471861,11.043256772635301,0.0004979633401221995,9.034907597535934,25.35211267605634,59.70777246355374,100.0,29
9983,Kryptonite - 9983,rock,1.0,55.7948717948718,85.05410714138834,82.26807542878802,3.1168831168831166,0.39555629942759457,0.005315682281059063,12.217659137577003,49.19517102615694,40.69449238203244,100.0,29
5697,Diamonds Are A Girl's Best Friend - 5697,jazz,0.0,48.92307692307693,30.687168018116427,78.84961622287501,4.3722943722943715,82.52993981765073,0.0,8.655030800821354,61.16700201207244,70.60343835774042,55.55555555555556,41
9181,Viva Las Vengeance - 9181,rock,0.0,21.641025641025642,82.345790985801,85.53965696958211,7.922077922077921,0.00022088581839751977,3.35030549898167,9.137577002053387,37.32394366197183,63.171605607875996,100.0,29
3650,Preet - 3650,electronic,26.0,68.41025641025642,73.618994484464,81.71373069269401,6.0606060606060606,8.302264571611534,0.21384928716904275,9.958932238193018,34.70824949698189,38.21187318179577,33.33333333333333,19
1873,"Symphony No. 5 In B Flat Major, K.22: 3. Allegro molto - 1873",classical,15.0,39.58974358974359,37.30749639844105,63.37297450961812,3.7337662337662336,83.03195304128145,76.27291242362526,7.453798767967145,95.37223340040242,59.05856055750045,11.11111111111111,6
395,Bali Maou - 395,blues,0.0,80.30769230769232,78.23316274953874,74.88628825926277,5.681818181818181,14.958959916954965,14.256619144602851,14.887063655030802,74.14486921529175,43.08835856220107,0.0,34
4852,Baitikochi Chuste - 4852,hip-hop,56.0,60.30769230769231,44.42936480757815,83.70605515019426,7.510822510822511,58.53370772810201,0.0,12.422997946611911,64.58752515090544,36.8772907318837,44.44444444444444,0
2380,Footprints on the Moon - 2380,country,0.0,51.8974358974359,75.12361457090141,86.58438358760542,4.199134199134199,0.649574990584742,0.002067209775967413,21.355236139630392,37.42454728370222,62.426244596749,22.22222222222222,8
1025,"Christmas Oratorio, BWV 248: X. Sinfonia (Arr. Anna Saradjian) - 1025",classical,0.0,51.17948717948718,5.911090594780333,48.711266938311375,5.909090909090909,99.89959735527387,90.63136456211812,7.587268993839837,17.203219315895375,33.88721792153575,11.11111111111111,13
4032,Chidiya - 4032,hip-hop,74.0,49.84615384615385,49.54507310146536,78.10812091348431,3.506493506493506,71.78685683195319,0.0,9.650924024640657,41.649899396378274,73.95057771641765,44.44444444444444,23
6331,Mistletoe - 6331,pop,0.0,63.8974358974359,66.99866610413937,81.13569601061309,5.746753246753246,47.69022209767832,0.0,7.31006160164271,82.79678068410463,66.54339858323883,66.66666666666666,9
9797,Diego Armando Canciones - 9797,rock,0.0,32.820512820512825,51.65154122247774,79.39211598597555,4.458874458874458,37.4491523356115,0.00017718940936863544,7.59753593429158,57.14285714285714,32.05833045707805,100.0,18
8062,UN PESO - 8062,reggae,3.0,64.3076923076923,67.70082214447683,81.50762816260779,22.943722943722943,12.54929644352748,0.0,6.50924024640657,96.68008048289738,32.58797232220633,88.88888888888889,24
8659,Boombastic - 8659,reggae,70.0,88.92307692307692,53.958625355015116,60.049275087652795,39.069264069264065,24.296405876486475,0.001782077393075356,30.903490759753595,78.57142857142858,65.05596370987624,88.88888888888889,16
7449,In the Midnight Hour - 7449,r-n-b,0.0,77.02564102564104,44.529672813340646,77.94229129157586,4.361471861471862,12.047283219896753,0.00035947046843177186,10.57494866529774,85.41247484909456,45.98598030997814,77.77777777777777,24
6797,Everyday Life - 6797,pop,0.0,52.51282051282052,45.3321368594406,77.08708424144793,3.16017316017316,77.81101551552192,8.329938900203665,5.13347022587269,23.64185110663984,50.99312985881695,66.66666666666666,11
7695,Tiempo (with José José) - 7695,r-n-b,42.0,28.205128205128208,32.79363613912881,74.13768596607599,3.636363636363636,82.52993981765073,0.0,9.548254620123203,28.470824949698187,58.016123465312354,77.77777777777777,1
5491,Let It Snow - 5491,jazz,0.0,52.61538461538462,48.742609055365406,82.27755140718278,8.484848484848484,34.637878283279434,0.0,7.238193018480493,56.53923541247486,60.96510691451769,55.55555555555556,42
4552,Daaru Desi - 4552,hip-hop,59.0,72.1025641025641,78.33347075530124,82.09750781768217,5.064935064935065,19.477078929631503,0.03747454175152749,7.987679671457904,68.30985915492958,38.629751984616135,44.44444444444444,27
7617,Deixa O Tempo - 7617,r-n-b,42.0,50.97435897435898,89.6682754064631,89.40111816545058,4.015151515151515,0.7730702435979007,0.0,7.946611909650924,50.100603621730386,55.455845372516144,77.77777777777777,10
9348,Can't Stand Losing You - Remastered 2003 - 9348,rock,0.0,75.48717948717949,79.53716682445116,85.8191983322278,31.38528138528138,6.354453263924316,0.0829938900203666,3.9117043121149897,91.75050301810866,58.33045707805335,100.0,3
5331,Joy To The World - Remastered 1999 - 5331,jazz,0.0,56.71794871794872,33.796716196753756,73.90552449540415,3.279220779220779,82.12832923874615,0.0,10.061601642710473,66.80080482897385,41.99866870469897,55.55555555555556,41
6813,Drag Me Down - 6813,pop,80.0,74.87179487179488,70.50944630582667,84.94977731450771,3.9935064935064934,10.942854127909156,0.0,5.205338809034908,59.859154929577464,56.74974935489703,66.66666666666666,16
4744,Sexy Movimiento - 4744,hip-hop,0.0,80.71794871794873,86.05718719901328,88.55064910452003,4.036796536796537,40.662036966848156,0.0003004073319755601,12.114989733059549,81.89134808853119,43.1438291997436,44.44444444444444,12
9773,Waiting for a Girl Like You - 9773,rock,0.0,33.02564102564103,47.037372957403,76.38823083483369,3.7012987012987013,30.92298042841206,0.0001975560081466395,2.5872689938398357,43.058350100603626,83.1270647403974,100.0,18
7776,Las Güilotas - 7776,r-n-b,42.0,74.76923076923077,90.16981543527557,94.8521747370416,5.064935064935065,42.46928457191877,0.008594704684317719,9.342915811088295,97.98792756539235,59.61860854987426,77.77777777777777,26
3346,Fan de Scorpions - 3346,electronic,41.0,56.82051282051283,77.43069870343878,80.93670046432294,3.5389610389610384,54.115991360151625,54.68431771894094,10.164271047227926,62.273641851106646,53.39767927288267,33.33333333333333,7
6004,Starboy - 6004,pop,90.0,69.64102564102565,58.873717637377325,81.76821756846394,29.87012987012987,14.155738759145802,0.0006466395112016293,12.525667351129364,48.8933601609658,76.42744440609437,66.66666666666666,16
7812,Weekend - 7812,r-n-b,41.0,78.76923076923077,58.57279362008985,75.20610253008623,7.38095238095238,23.493184718677313,0.00040733197556008143,31.827515400410682,91.64989939637827,46.746133491116474,77.77777777777777,36
7712,O Herói do Escudo - 7712,r-n-b,42.0,72.41025641025641,82.145174974276,89.93651094475504,9.859307359307358,57.328875991388266,0.0,8.726899383983573,63.98390342052314,59.57217757178311,77.77777777777777,26
3065,Goodbye - 3065,electronic,60.0,49.64102564102564,45.83367688825307,65.27764616696673,4.9350649350649345,40.7624396115743,65.78411405295316,28.95277207392197,18.81287726358149,35.813076278290026,33.33333333333333,4
5791,All I Want For Christmas (Is My Two Front Teeth) - 5791,jazz,0.0,79.07692307692308,15.84158316526727,73.81076471145646,6.72077922077922,89.85933288265934,0.0,13.244353182751539,50.70422535211268,53.445753825419516,55.55555555555556,41
6490,Say My Name - 6490,pop,0.0,72.1025641025641,66.19620205803942,86.25983132758458,13.311688311688311,13.754128180241224,0.0,18.172484599589325,79.47686116700203,39.048452574659365,66.66666666666666,12
3501,Shuru Karein - 3501,electronic,29.0,60.1025641025641,40.316736571315886,72.5338766227613,3.257575757575757,42.26847928246647,91.95519348268839,12.320328542094456,15.593561368209256,61.63897243725654,33.33333333333333,4
8305,Ley Seca - 8305,reggae,1.0,77.84615384615385,84.55256711257587,89.5787927603525,9.880952380952381,12.75010173297977,0.0,10.164271047227926,56.338028169014095,43.15040349752642,88.88888888888889,24
4906,Snapchat Story - 4906,hip-hop,57.0,82.87179487179488,81.34271092817606,89.25187150573296,4.848484848484848,16.364596943120997,0.0,13.655030800821354,75.75452716297788,39.43839061190276,44.44444444444444,27
6588,Ron - Remix - 6588,pop,3.0,78.35897435897436,68.70390220210179,85.24353264474557,6.482683982683982,27.107679928818545,0.0,31.1088295687885,93.05835010060363,33.70437026445113,66.66666666666666,12
2203,Stereotype - 2203,country,0.0,65.02564102564104,87.26088326816323,85.54676395337819,3.5281385281385274,0.778090375834208,0.007189409368635437,7.13552361396304,79.0744466800805,53.43383791068816,22.22222222222222,2
7964,Na frente do reto - Acústico - 7964,r-n-b,40.0,72.1025641025641,92.07566754476295,80.27811996588648,8.214285714285714,16.967012811477872,11.09979633401222,97.84394250513347,77.96780684104628,48.38313363903818,77.77777777777777,28
6990,Kya Karein - 6990,pop,64.0,68.51282051282053,33.49579217946627,70.48943428408982,6.158008658008657,61.44538442516022,0.0,22.176591375770023,45.975855130784716,45.0355833867495,66.66666666666666,23
6831,Permission to Dance - 6831,pop,80.0,72.0,74.32115052480145,85.7599734672605,4.621212121212121,0.545156240069551,0.0,33.059548254620125,64.98993963782696,51.33088440740923,66.66666666666666,16
2443,Reelin' In The Years - 2443,country,0.0,53.333333333333336,76.02638662276387,74.88628825926277,3.928571428571428,11.545269996266027,0.0,9.650924024640657,71.0261569416499,55.6140394129152,22.22222222222222,2
6946,Kadhale Kadhale - 6946,pop,65.0,54.15384615384616,74.12053451327647,83.4146688145551,3.3982683982683977,68.97558277962113,0.005264765784114053,15.708418891170433,54.527162977867214,52.63547162368719,66.66666666666666,0
93,Frosty The Snowman - 93,blues,0.0,59.38461538461539,50.34753714756531,80.45342556618971,5.5519480519480515,73.5941044370238,0.0,27.310061601642715,84.1046277665996,31.549644166132502,0.0,21
9333,Christmas Time - 9333,rock,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,100.0,18
3506,Malligai - 3506,electronic,26.0,45.43589743589744,55.16232142416505,78.12944186487255,9.49134199134199,93.37342544807443,0.005682281059063136,34.08624229979466,33.19919517102616,59.025278174974936,33.33333333333333,37
3753,tum na ho - 3753,electronic,36.0,73.74358974358974,46.53583292859053,67.55661897090874,6.569264069264069,83.83517419909062,53.360488798370675,9.034907597535934,10.362173038229377,49.71483983367026,33.33333333333333,4
3805,Amour - 3805,electronic,46.0,58.76923076923077,53.958625355015116,70.59603904103099,4.556277056277056,53.513575491794754,36.86354378818737,10.26694045174538,7.152917505030182,46.00981213944085,33.33333333333333,39
4095,"Beast Mode (From ""Beast"") - 4095",hip-hop,66.0,59.8974358974359,84.95379913562586,86.29062825736757,10.097402597402596,0.10438862972177324,0.05346232179226069,32.64887063655031,37.32394366197183,70.25582236247391,44.44444444444444,19
8510,Ramona Flowers - 8510,reggae,0.0,68.20512820512822,77.1297746861513,82.91244195963233,2.976190476190476,7.790211083508194,0.0006965376782077392,6.201232032854209,76.45875251509055,56.7037292704173,88.88888888888889,3
7831,Diamante Negro - 7831,r-n-b,42.0,75.8974358974359,51.952465239765225,86.7454752203165,4.491341991341991,56.425252188852966,0.00038594704684317716,3.141683778234087,98.69215291750504,54.64802853245237,77.77777777777777,26
4927,Last Last - 4927,hip-hop,0.0,81.53846153846155,56.66694151060245,87.82810575191888,10.259740259740258,13.151712311884351,0.0,6.694045174537987,55.33199195171027,36.12782078464244,44.44444444444444,22
7575,Angra Dos Reis - 7575,r-n-b,43.0,65.53846153846155,34.79979625437869,67.53529801952051,2.5757575757575757,7.529164207220216,1.0896130346232178,10.26694045174538,12.67605633802817,36.97960324112881,77.77777777777777,20
4284,Pogiren - 4284,hip-hop,63.0,46.66666666666667,77.63131471496378,80.04122050601724,6.158008658008657,84.63839535689978,0.0,11.90965092402464,21.629778672032195,58.36004141807603,44.44444444444444,23
8184,Secreto - 8184,reggae,0.0,82.76923076923077,80.5402468820761,88.54117312612527,13.636363636363635,60.24055268844648,0.8655804480651731,12.422997946611911,71.0261569416499,37.794816166198245,88.88888888888889,9
7312,Puro Êxtase - Ao Vivo - 7312,r-n-b,45.0,58.56410256410256,92.67751557933792,87.18847721027196,21.32034632034632,17.97103925873932,0.0004144602851323829,72.27926078028747,50.30181086519115,49.74113702480153,77.77777777777777,28
747,Everything I Do Gonh Be Funky - Live - 747,blues,0.0,60.41025641025641,38.10996044454101,58.17303136548848,5.7142857142857135,94.37745189533588,71.07942973523421,36.550308008213555,91.24748490945674,56.938760416153045,0.0,6
4563,Memory Lane - 4563,hip-hop,0.0,80.92307692307693,71.21160234616413,87.55093338387188,38.2034632034632,37.147944401433065,0.0,14.373716632443532,83.09859154929578,39.108032148316155,44.44444444444444,12
7306,Sonhos Gangsta - 7306,r-n-b,47.0,68.71794871794873,65.39373801193946,79.99147161944471,20.67099567099567,11.244062062087592,0.0,37.782340862423,86.61971830985917,36.14261295465378,77.77777777777777,36
2043,Bad Moon Rising - 2043,country,1.0,52.10256410256411,77.1297746861513,84.23670994030134,3.5281385281385274,5.792198453457903,0.0006211812627291242,4.9281314168377826,94.46680080482898,73.52941176470587,22.22222222222222,2
9236,Somebody Told Me - 9236,rock,1.0,52.10256410256411,98.39507190780009,90.73486212451435,8.43073593073593,0.007218950155809845,0.04572301425661914,4.15811088295688,75.0503018108652,56.707838206531555,100.0,3
3286,Apart - 3286,electronic,4.0,40.410256410256416,89.16673537765061,83.67525822041125,15.151515151515152,0.554192478094904,21.384928716904277,17.76180698151951,10.06036217303823,63.73083181302697,33.33333333333333,8
4548,Punjabi Mashup - 4548,hip-hop,61.0,42.87179487179487,93.37967161967538,87.52724343788496,18.831168831168828,0.28009325799252743,0.00785132382892057,32.54620123203286,71.12676056338029,53.41370412372828,44.44444444444444,27
7686,I'll Be Home for Christmas - 7686,r-n-b,0.0,25.435897435897438,21.86006351101693,76.24372216431347,3.517316017316017,80.32108163367555,0.009663951120162932,16.529774127310063,20.321931589537225,34.52204855118912,77.77777777777777,11
2666,Take It Easy - 2013 Remaster - 2666,country,77.0,58.97435897435897,67.19928211566436,73.77286079787737,3.4415584415584415,34.43707299382715,0.0005040733197556008,11.704312114989733,74.4466800804829,57.192692668014395,22.22222222222222,5
7998,Acto Suicida - 7998,r-n-b,40.0,62.256410256410255,57.16848153941493,83.49995262010802,5.854978354978354,33.63385183601799,0.0,6.46817248459959,87.92756539235413,30.682247752411943,77.77777777777777,26
5636,It's Christmas Time Again - 5636,jazz,0.0,40.307692307692314,17.346203251704683,73.4269875864683,3.2900432900432897,87.14846147505342,0.0,13.449691991786446,22.434607645875253,43.385023749650735,55.55555555555556,11
